GYear,GMonth,GDay,GoldText,GoldVerse,GoldFrame,GoldAlign,GoldSize,BigText,BigAlign,BigSize,SmallText
2015,10,8,太陽月亮啊，要讚美他！#放光的星宿啊，都要讚美他！,詩篇148篇3節,S,C,L,聖經人名大搜查：#非比（Phoebe）：#「如月亮般皎潔」。,C,L,.
2015,10,9,誰能察覺自己的錯失呢？#求你赦免我隱藏的過犯。,詩篇19篇12節,S,C,L,母親的話：#孩子，不要試圖交到一個完美的朋#友，因為世上並沒有十全十美的人。 ,L,L,.
2015,10,10,我要潔淨你們，使你們脫離#一切的污穢，棄絕一切的偶像。,以西結書36章25節下,S,C, M,家事小貼士：#衣服沾了嘔吐物，灑上一層梳打粉，可#吸收異味和水分，並分解污垢，清洗就#容易多了。,L,S,.
2015,10,11,我靠主大大喜樂，因為你們#關懷我的心如今又表現了出來。,腓立比書4章10節上,S,C,M,主啊！求你賜我一顆喜樂的心，即#使遭冷漠對待，也能以開懷面對。,C,S,.
2015,10,12,神所賜那超越人所能了解的平安，#必在基督耶穌裏，保守你們的心懷意念。,腓立比書4章7節,S,C,S,最使人愉悅的感覺──內心平安。,C,S,（德蘭修女）
2015,10,13,至於我，我必尋求神，#把我的事情交託給他。,約伯記5章8節,S,C,L,最有效的解決之道──樂觀。,C,L,（德蘭修女）
2015,10,14,求你指教我們怎樣數算自己的#日子，好叫我們得着智慧的心。,詩篇90篇12節,S,C,M,童年也許多采多姿，只是#我們忘記的比記住的多。,C,L,（幾米）
2015,10,15,凡心裏有智慧的，我更要賜給他們#智慧的心，能做我所吩咐的一切。,出埃及記31章6節下,S,C,M,想一想：#去上去下。,C,L,（猜一字，明天揭曉）
2015,10,16,最要緊的是彼此切實相愛，#因為愛能遮掩許多的罪。,彼得前書4章8節,S,C,L,婚姻篇：#愛的方式：包容。,C,L,（「想一想」答案：至）
2015,10,17,我學習你公義的典章，#要以正直的心稱謝你。,詩篇119篇7節,S,C,L,世譽不足慕，惟仁為綱紀。,C,L,（崔瑗《座右銘》） 
2015,10,18,原來基督的愛激勵我們；因我們這樣#斷定，一人既替眾人死，眾人就都死了。,哥林多後書5章14節,S,C,M,主啊！感謝你賜我一顆喜樂的心，#時刻能夠以激勵面對踐踏。,L,L,（程翔）
2015,10,19,不做害羞的事，不求自己的益處，#不輕易發怒，不計算人的惡。,哥林多前書13章5節,S,C,M,朋友篇：#斤斤計較，財富計多一兩；#精打細算，友情算少十斤。,L,L,（阿虫）
2015,10,20,願田和其中所有的都歡樂！那時，#林中的樹木都要在耶和華面前歡呼。,詩篇96篇12節,S,C,M,環保錦囊：#在家種植香草，如薄荷、迷迭香等，#既可食用，又可美化環境。,C,L,.
2015,10,21,來吧，我們登耶和華的山，到雅各#神的殿。 他必將他的道教導我們，#我們也要行他的路。,以賽亞書2章3節中,L,C,M,與親友同登高，欣賞美#景，歌頌神創造之恩。,C,L,.
2015,10,22,一句話說得合宜，#就如金蘋果在銀網子裏。,箴言25章11節,S,C,L,一句真心、關懷別人的話，#可以讓沮喪、挫敗的人有生#存下去的勇氣。 ,L,L,.
2015,10,23,說話浮躁，猶如刺刀；#智慧人的舌頭卻能醫治。,箴言12章18節,S,C,L,一句輕浮、嘲笑別人的話，會#令別人自尊受傷，心生痛苦。,C,L,.
2015,10,24,天，是耶和華的天；#地，他卻給了世人。,詩篇115篇16節,S,C,L,聖經中的地名：#錫安山是耶路撒冷聖殿的#所在地（詩48：2）。,C,L,.
2015,10,25,他對我說：「我的恩典是夠#你用的，因為我的能力是在#人的軟弱上顯得完全。」,哥林多後書12章9節上,L,C,M,主啊！求你賜我一顆喜樂的心，#即使身處逆境，也不忘感恩。,L,L,.
2015,10,26,我要向耶和華歌唱，#因他厚厚地恩待我。,詩篇13篇6節,S,C,L,主愛永恆，深恩無限。,C,L,.
2015,10,27,神說：「看哪，我把全地一切含種子的五穀#菜蔬和一切會結果子、果子裏有種子的樹，#都賜給你們；這些都可作食物。」,創世記1章29節,L,C,S,老友記篇：#基本吃素，飯後百步。,C,S,.
2015,10,28,你以恩惠為年歲的冠冕，#你的路徑都滴下油脂。,詩篇65篇11節,S,C,L,但得夕陽無限好，#何須惆悵近黃昏。,C,L,（朱自清）
2015,10,29,你們要互相款待，不發怨言。,彼得前書4章9節,S,C,L,世情篇：#對朋友要三分認真，七分寬容。,C,L,.
2015,10,30,你們或吃或喝，無論做甚麼，#都要為榮耀神而做。,哥林多前書10章31節下,S,C,L,適飲適食：#蒜蓉炒西洋菜#功效：排毒、潤腸、減肥,C,L,.
2015,10,31,恨能挑啟爭端；#愛能遮掩一切過錯。,箴言10章12節,S,C,L,教育篇：#以愛培育出愛，以恨培育出恨。,C,L,.
2015,11,1,耶和華啊，求你將你的道指教#我，我要照你的真理而行。,詩篇86篇11節上,S,C,L,親愛主，當我困惑時，#求你引導，為我解困。,C,L,.
2015,11,2,所以，你們要棄絕謊言，#每個人要與鄰舍說誠實話，#因為我們是互為肢體。,以弗所書4章25節,L,C,M,種下誠實，收穫是信任。,C,L,.
2015,11,3,膏油與香料使人心喜悅，#朋友誠心的勸勉也是如此甘美。,箴言27章9節,S,C,M,種下善意，收穫是友情。,C,L,.
2015,11,4,我心裏柔和謙卑，#你們當負我的軛，向我學習。,馬太福音11章29節上,S,C,L,種下謙卑，收穫是高貴。,C,L,.
2015,11,5,只要我們將起初確實的信心#堅持到底，就在基督裏有份了。,希伯來書3章14節,S,C,M,種下堅持，收穫是勝利。,C,L,.
2015,11,6,那鑒察人心的知道聖靈所體貼的，#因為聖靈照着神的旨意替聖徒祈求。,羅馬書8章27節,S,C,M,種下體貼，收穫是溫馨。,C,L,.
2015,11,7,要仁慈相待，存憐憫的心，彼此饒恕，#正如神在基督裏饒恕了你們一樣。,以弗所書4章32節,S,C,M,種下寬恕，收穫是諒解。,C,L,.
2015,11,8,只要你有多少日子，#你就有多少力量。,申命記33章25節下,S,C,L,親愛主，當我困倦時，求你用#聖靈光照我，加添我力量。,L,L,.
2015,11,9,恩賜有許多種，#卻是同一位聖靈所賜。,哥林多前書12章4節,S,C,L,聖經人名大搜查：#馬太（Matthew）：#「神的恩賜」。,L,L,.
2015,11,10,你總要伸手幫助他，照他所#缺乏的借給他，補他的不足。,申命記15章8節,S,C,L,母親的話：#孩子，幫助別人，#自己也會得到幫助。,L,L,.
2015,11,11,趁着白日，我們必須做差我來的那位#的工；黑夜來到，就沒有人能做工了。,約翰福音9章4節,S,C,S,最大的滿足──完成該做的事。,C,S,（德蘭修女）
2015,11,12,我要作你們的父，你們要作#我的兒女。 這是全能的主說的。,哥林多後書6章18節,S,C,M,最強大的力量──父母。,C,L,（德蘭修女）
2015,11,13,青年要如何保持純潔呢？ #是要遵行你的話！,詩篇119篇9節,S,C,L,家事小貼士：#以4克梳打粉加200毫升水，放入噴#壺，可清潔布沙發、窗簾、玩具等。,L,L,.
2015,11,14,耶和華以能力創造大地，以智慧#建立世界，以聰明鋪張穹蒼。,耶利米書10章12節,S,C,M,想一想：#果實纍纍。,C,L,（猜一字，明天揭曉）
2015,11,15,我們要彼此相顧，#激發愛心，勉勵行善。,希伯來書10章24節,S,C,L,親愛主，當我失去熱情時，#求你激勵，使我重燃愛心。,C,L,（「想一想」答案：夥）
2015,11,16,要凡事顯出完美的忠誠，好事事#都能榮耀我們救主神的教導。,提多書2章10節下,S,C,M,婚姻篇：#何苦去找100分的另一半，你有60#分，對方也有60分，一加就破百！,L,S,.
2015,11,17,願你們從他榮耀的權能中，得以在一切#事上力上加力，好使你們凡事#歡歡喜喜地忍耐寬容。,歌羅西書1章11節,L,C,S,朋友篇：#對待他人要寬容，#看待自己要清醒。,C,S,.
2015,11,18,天地照你的典章存到今日；#萬物都是你的僕役。,詩篇119篇91節,S,C,L,環保錦囊：#把不合己用的禮#物送給慈善團體。,L,L,.
2015,11,19,他鋪張穹蒼如幔子，#展開諸天如可住的帳棚。,以賽亞書40章22節下,S,C,L,聖經中的地名：#大馬士革是敘利亞一個重要的文化和貿易#要點，保羅的信主經歷，就是在往大馬士#革的路上發生（徒9：1-19）。,L,L,.
2015,11,20,這世界和世上的情慾都要消逝，#惟獨那遵行神旨意的人永遠常存。,約翰一書2章17節,S,C,M,世情篇：#看的是書，讀的卻是世界；#沏的是茶，學的卻是生活；#斟的是酒，品的卻是艱辛。,C,L,.
2015,11,21,他使草生長，給牲畜吃，使菜蔬生長，#供給人用，使人從地裏得食物。,詩篇104篇14節,S,C,M,適飲適食：#大拌菜（黑木耳+西蘭花+藕片+銀杏）：#功效：排毒潤腸、抗癌防癌,L,S,.
2015,11,22,而且我們的主的恩典格外豐盛，#使我在基督耶穌裏有信心和愛心。,提摩太前書1章14節,S,C,M,主啊，願我今天的待人處事，#給別人帶來信心和喜樂。,L,L,.
2015,11,23,你要顯出自己是好行為的榜樣，#在教導上要正直、莊重。,提多書2章7節,S,C,M,教育篇：#培育健全的孩子最佳方法#是父母先成為健全的人。,C,L,.
2015,11,24,你們豈不知道你們的身體是聖靈的殿嗎？#這聖靈是從神而來，住在你們裏面的。,哥林多前書6章19節上,S,C,S,老友記篇：#身體每日作適度運動，#每年定期作健康檢查。,C,S,.
2015,11,25,你們要忍耐，直到主來。#看哪，農夫等候着地裏寶貴的出產，#耐心地等到它得了秋霖春雨。,雅各書5章7節下,L,C,S,種下耐心，收穫是進步。,C,S,.
2015,11,26,你有信心，就要在神面前持守。人能#在自己以為可行的事上不自責就有福了。,羅馬書14章22節,S,C,M,種下信心，收穫是奇蹟。,C,L,.
2015,11,27,作假見證的，難免受罰；#口吐謊言的，必定滅亡。,箴言19章9節,S,C,L,種下謊言，收穫是猜忌。,C,L,.
2015,11,28,懶惰使人沉睡，#懈怠的人必捱餓。,箴言19章15節,S,C,L,種下懶惰，收穫是荒廢。,C,L,.
2015,11,29,人心多有計謀；惟有耶和華#的籌算才能成就。,箴言19章21節,S,C,L,主啊，為你已完成的，#正在做和將要成就的，#我感謝你！,L,L,.
2015,11,30,平靜的心使肉體有生氣；#嫉妒使骨頭朽爛。,箴言14章30節,S,C,L,種下嫉妒，收穫是苦惱。,C,L,.
2015,12,1,這世界和世上的情慾都要消逝，#惟獨那遵行神旨意的人永遠常存。,約翰一書2章17節,S,C,M,種下私慾，收穫是孤獨。,C,L,.
2015,12,2,人的高傲使自己蒙羞；#心裏謙遜的，必得尊榮。,箴言29章23節,S,C,L,種下傲慢，收穫是鄙夷。,C,L,.
2015,12,3,你們要謹慎自守，躲避一切的貪心，#因為人的生命不在於家道豐富。,路加福音12章15節下,S,C,M,種下貪婪，收穫是迷失。,C,L,.
2015,12,4,不要為明天憂慮，因為明天自有明天#的憂慮；一天的難處一天當就夠了。,馬太福音6章34節下,S,C,M,種下憂慮，收穫是蒼老。,C,L,.
2015,12,5,誰能察覺自己的錯失呢？#求你赦免我隱藏的過犯。,詩篇19篇12節,S,C,L,種下過失，收穫是愧疚。,C,L,.
2015,12,6,你們得救在乎歸回安息，#得力在乎平靜安穩。,以賽亞書30章15節中,S,C,L,主啊，我縱使失意，失#去平靜安穩，但倚靠你#令擔子變得輕省。,L,L,.
2015,12,7,人若自潔，脫離卑賤的事，必成為貴重#的器皿，成為聖潔，合乎主用，#預備行各樣的善事。,提摩太後書2章21節,L,C,S,聖經人名大搜查：#馬大（Martha）：「貴婦」。,C,S,.
2015,12,8,親愛的，既然神這樣愛我們，#我們也要彼此相愛。,約翰一書4章11節,S,C,L,世界上最美麗的──愛。,C,L,（德蘭修女）
2015,12,9,我們相愛，不要只在言語或舌頭#上，總要以行為和真誠表現出來。,約翰一書3章18節下,S,C,M,母親的話：#孩子，學習用真誠的簡#單，對付虛偽的複雜。,C,L,.
2015,12,10,心懷二意的人哪，#要清潔你們的心！,雅各書4章8節下,S,C,L,家事小貼士：#以三份梳打粉加一份醋，可清潔抽油#煙機、煮食爐具、洗手盆、浴缸等。,C,L,.
2015,12,11,然而他知道我所走的路；#他試煉我，我就如純金。,約伯記23章10節,S,C,L,足夠的試煉，使我們堅強。,C,L,.
2015,12,12,我心裏說：「耶和華是我的#福分，因此，我要仰望他。」,耶利米哀歌3章24節,S,C,L,足夠的盼望，使我們幸福。,C,L,.
2015,12,13,神愛世人，甚至將他獨一的兒子賜給#他們，叫一切信他的人不致滅亡，#反得永生。,約翰福音3章16節,L,C,M,主啊，你的犧牲，令我改變；#你的恩典，導我前行。,L,L,.
2015,12,14,朋友太多的人，必受損害；#但有一知己比兄弟更親密。,箴言18章24節,S,C,L,足夠的朋友，使我們得安慰。,C,L,.
2015,12,15,殷勤，不可懶惰。#要靈裏火熱；常常服侍主。,羅馬書12章11節,S,C,L,足夠的熱情，使我們勇往直前。,C,L,.
2015,12,16,但願我行事堅定，#得以遵守你的律例。,詩篇119篇5節,S,C,L,足夠的毅力，使今天比昨天更好。,C,L,.
2015,12,17,你們中間若有缺少智慧的，該求那厚賜#與眾人又不斥責人的神，神必賜給他。,雅各書1章5節,S,C,S,想一想：#周轉不靈。,C,S,（猜一字，明天揭曉）
2015,12,18,求你保護我，如同保護眼中的#瞳人，把我隱藏在你翅膀的蔭下。,詩篇17篇8節,S,C,M,婚姻篇：#真誠感謝守候你一生的人，#因他 / 她是你一生的港灣。,C,L,（「想一想」答案：欽）
2015,12,19,我們愛，因為神先愛我們。,約翰一書4章19節,S,C,L,朋友篇：#希望得人愛的人，先要愛#別人，同時使自己可愛。,C,L,（富蘭克林）
2015,12,20,你以恩惠為年歲的冠冕，#你的路徑都滴下油脂。,詩篇65篇11節,S,C,L,回望歲月怱怱，經過困難與浪濤，#倚靠主放下重擔，重建新生命。,L,L,.
2015,12,21,他不多思念自己一生的日子，#因為神使他的心充滿喜樂。,傳道書5章20節,S,C,L,時光寶貴，我們是否把太#多時間花在「怱忙」上？,C,L,.
2015,12,22,求你寬容我，使我在去而#不返之先可以喜樂。,詩篇39篇13節,S,C,L,世情篇：#人生是一張有去無回的單程票；#沒有綵排，每一場都是現場直播。,L,L,.
2015,12,23,我們這地上的帳篷若拆毀了，我們將有#神所造的居所，不是人手所造的，#而是在天上永存的。,哥林多後書5章1節下,L,C,S,聖經中的地名：#克里特是地中海的一個島，位於希臘東南#面。保羅被押送到羅馬時，他乘坐的船曾#停泊該島（徒2：11）。,L,S,.
2015,12,24,你們要謹慎行事，不要像無知#的人，要像智慧的人。,以弗所書5章15節,S,C,L,教育篇：#勤為無價寶，慎為護身符。,C,L,.
2015,12,25,那光是真光，來到世上，#照亮所有的人。,約翰福音1章9節,S,C,L,基督降生，真光普照；#基督降生，賜我天糧。,C,L,.
2015,12,26,你要吃勞碌得來的；#你要享福，凡事順利。,詩篇128篇2節,S,C,L,適飲適食：#黨參紅棗粳米飯#功效：益氣補血,C,L,.
2015,12,27,求你指教我們怎樣數算自己的#日子，好叫我們得着智慧的心。,詩篇90篇12節,S,C,M,主啊，讓我仰賴應許，充滿能力#與希望，倚靠你伴我走過一生。,C,S,.
2015,12,28,他又對我說：「人子啊，我對你說的#一切話，你心裏要領會，耳朵要聽。」,以西結書3章10節,S,C,M,要別人接受你的方法，先#要體會別人感受，而不是#先保護自己的感受。,L,S,.
2015,12,29,我們當選擇公理，#彼此知道何為善。,約伯記34章4節,S,C,L,壓力往往是一種選擇，#也常是選擇的結果。,L,L,.
2015,12,30,當因我所造的歡喜快樂，#直到永遠。,以賽亞書65章18節上,S,C,L,環保錦囊：#聖誕過後，不要把飾物#丟掉，留待明年再用。 ,C,L,.
2015,12,31,凡要接受神國的，#若不像小孩子，絕不能進去。,馬可福音10章15節下,S,C,L,老友記篇：#保持童真，保持青春。,C,L,.
